MonthYear;Tipo Operação;Regional;OV;Operação;;hybris_customer_id;tipo_promo;nome_padrao_promo;promo_id;promotion_name;order_origin;SKU;SUB MARCA;PACKTYPE;SABOR;Faturamento;Volume HL;Volume CX
2026-08-01 00:00:00;Revenda;MG/GO;X481;MEGAGIRO | Coronel Fabriciano;X481011120;WE0001112001-CO481;COMBO;Combo FYS + FYS + FYS + FYS;X481-9200980;INTRODUÇÃO FYS;SFA;905291.0;HEINEKEN;SHOT;PILSEN;0.05;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X481;MEGAGIRO | Coronel Fabriciano;X481024723;WE0002472301-CO481;COMBO;Combo FYS + FYS + FYS + FYS;X481-9200980;INTRODUÇÃO FYS;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;78.0;0.0;0.0
2026-08-01 00:00:00;Revenda;MG/GO;X481;MEGAGIRO | Coronel Fabriciano;X481026701;WE0002670101-CO481;COMBO;Combo AMS_LATAO + HNK_LATAO + HNK00_LATA + ULTRA_LATAO;X481-9200982;INTRODUÇÃO LATA;SFA;905291.0;HEINEKEN;SHOT;PILSEN;0.96;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488180172;WE0018017201-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;151.73;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488180189;WE0018018901-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;151.73;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488180191;WE0018019101-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;151.73;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488BO0011;WE0113001101-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;303.46;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488BO0215;WE0113021501-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;75.96;0.039599999999999996;0.5
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488BO0293;WE0113029301-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;153.08;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488BO0324;WE0113032401-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;151.73;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488EG0014;WE0143001401-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;151.73;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488EG0032;WE0143003201-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;455.19;0.2376;3.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488EG0032;WE0143003201-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;905291.0;HEINEKEN;SHOT;PILSEN;701.94;0.36;6.0
2026-08-01 00:00:00;Revenda;MG/GO;X488;NOVA CINTRA | Montes Claros;X488EG0111;WE0143011101-CO488;COMBO;Combo HNK_600_RGB + HNK_LATAO;X488-T-016A000185;HEINEKEN 600ML + HEINEKEN 473ML POR R$ 247,04;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;896.31;0.47520000000000007;6.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632610105;WE0061010502-CO632;COMBO;Combo HNK_LN + HNK_SHOT;X632-7100316;HEINEKEN LONG NECK + SHOT;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;130.1;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632610105;WE0061010502-CO632;COMBO;Combo HNK_LN + HNK_SHOT;X632-7100316;HEINEKEN LONG NECK + SHOT;SFA;905291.0;HEINEKEN;SHOT;PILSEN;100.17;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632610821;WE0061082102-CO632;COMBO;Combo HNK_LN + HNK_SHOT;X632-7100316;HEINEKEN LONG NECK + SHOT;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;130.1;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632610821;WE0061082102-CO632;COMBO;Combo HNK_LN + HNK_SHOT;X632-7100316;HEINEKEN LONG NECK + SHOT;SFA;905291.0;HEINEKEN;SHOT;PILSEN;100.17;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632610896;WE0061089602-CO632;COMBO;Combo AMS_LN + HNK_LN;X632-7100300;HEINEKNE LONG NECK + AMSTEL LONG NECK;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.7;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632610986;WE0061098602-CO632;COMBO;Combo AMS_LN + HNK_LN;X632-7100300;HEINEKNE LONG NECK + AMSTEL LONG NECK;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.7;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632611292;WE0061129202-CO632;COMBO;Combo AMS_LN + HNK_LN;X632-7100300;HEINEKNE LONG NECK + AMSTEL LONG NECK;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.7;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632FI0037;WE0184003702-CO632;COMBO;Combo HNK_LN + HNK_SHOT;X632-7100316;HEINEKEN LONG NECK + SHOT;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;130.1;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632FI0037;WE0184003702-CO632;COMBO;Combo HNK_LN + HNK_SHOT;X632-7100316;HEINEKEN LONG NECK + SHOT;SFA;905291.0;HEINEKEN;SHOT;PILSEN;100.17;0.06;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X632;NOVA CINTRA | Unaí;X632FK0027;WE0186002702-CO632;COMBO;Combo AMS_LN + HNK_LN;X632-7100300;HEINEKNE LONG NECK + AMSTEL LONG NECK;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.7;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X651;MARRA | Formiga;X651DO0109;WE1001010902-CO651;COMBO;Combo HNK_LN + HNK00_LN;X651-7101268;COMBO HEINEKEN LN + HEINEKEN LN 0,0% MF;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;150.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X651;MARRA | Formiga;X651DO0199;WE1001019902-CO651;COMBO;Combo AMS_LN + HNK_LN;X651-7101272;COMBO HEINEKEN 330 LN + AMSTEL 355ML LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;150.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X651;MARRA | Formiga;X651DO0811;WE1001081102-CO651;COMBO;Combo AMS_LN + HNK_LN;X651-7101272;COMBO HEINEKEN 330 LN + AMSTEL 355ML LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;150.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X651;MARRA | Formiga;X651DO1712;WE1001171202-CO651;COMBO;Combo HNK_LN + HNK00_LN;X651-7101268;COMBO HEINEKEN LN + HEINEKEN LN 0,0% MF;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;150.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X651;MARRA | Formiga;X651DT0063;WE1006006302-CO651;COMBO;Combo HNK_LN + HNK00_LN;X651-7101268;COMBO HEINEKEN LN + HEINEKEN LN 0,0% MF;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;752.0;0.396;5.0
2026-08-01 00:00:00;Revenda;MG/GO;X651;MARRA | Formiga;X651DT0332;WE1006033202-CO651;COMBO;Combo HNK_LN + HNK00_LN;X651-7101268;COMBO HEINEKEN LN + HEINEKEN LN 0,0% MF;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;150.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X651;MARRA | Formiga;X651DT0354;WE1006035402-CO651;COMBO;Combo HNK_LN + HNK00_LN;X651-7101268;COMBO HEINEKEN LN + HEINEKEN LN 0,0% MF;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;150.4;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X651;MARRA | Formiga;X651EE0031;WE1017003102-CO651;COMBO;Combo AMS_LN + HNK_LN;X651-7101272;COMBO HEINEKEN 330 LN + AMSTEL 355ML LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;300.8;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X661;MEGAGIRO | Teófilo Otoni;X661EF0154;WE4017015404-CO661;COMBO;Combo AMS_600_RGB + AMS_LATAO + HNK_600_RGB;X661-T-046A000293;GANHE SUA AMSTEL LATAO;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.56;0.14520000000000002;1.8333333333333333
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663010189;WE0001018901-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663010189;WE0001018901-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663010239;WE0001023901-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.0;0.0;0.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663010239;WE0001023901-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.0;0.0;0.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663010368;WE0001036801-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663010368;WE0001036801-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663010744;WE0001074401-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663010744;WE0001074401-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663010883;WE0001088301-CO663;COMBO;Combo  + HNK_LN + HNK00_LN;X663-5330002;COMBO HNK 473 + HNK LT 0,0 + HNK ULT;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.0;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663011819;WE0001181901-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663011819;WE0001181901-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663011883;WE0001188301-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.0;0.0;0.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663011883;WE0001188301-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;0.0;0.0;0.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663011953;WE0001195301-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663011953;WE0001195301-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663011985;WE0001198501-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663011985;WE0001198501-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663012429;WE0001242901-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663012429;WE0001242901-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663012445;WE0001244501-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663012445;WE0001244501-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663012767;WE0001276701-CO663;COMBO;Combo AMS_LATINHA + FYS + HNK_600_RGB + HNK_LATINHA + HNK00_LATINHA;X663-5600005;COMBO 1;SFA;904721.0;HEINEKEN;LATINHA;PILSEN;30.44;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663013763;WE0001376301-CO663;COMBO;Combo  + HNK_LN + HNK00_LN;X663-5330002;COMBO HNK 473 + HNK LT 0,0 + HNK ULT;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.0;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663013763;WE0001376301-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663013763;WE0001376301-CO663;PROMOCOMBO;Combo  + HNK_LN + HNK00_LN;X663-506-5330002;5330002- COMBO HEINEKEN LN + HNK LT 0,0;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.0;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663013763;WE0001376301-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663014029;WE0001402901-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663014029;WE0001402901-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015236;WE0001523601-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;127.98;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015236;WE0001523601-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;127.98;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015416;WE0001541601-CO663;COMBO;Combo  + HNK_LN + HNK00_LN;X663-5330002;COMBO HNK 473 + HNK LT 0,0 + HNK ULT;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.0;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015573;WE0001557301-CO663;DESCONTO SKU;Desconto 13% em HNK_600_RGB;X663-T-015A000002;COMPRE 1CX DE HEINEKEN 600ml COM UM SUPER DESCONTO desconto: 13%;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;718.8;0.396;5.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015793;WE0001579301-CO663;COMBO;Combo  + HNK_LN + HNK00_LN;X663-5330002;COMBO HNK 473 + HNK LT 0,0 + HNK ULT;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.0;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015793;WE0001579301-CO663;PROMOCOMBO;Combo  + HNK_LN + HNK00_LN;X663-506-5330002;5330002- COMBO HEINEKEN LN + HNK LT 0,0;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.0;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015916;WE0001591601-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;127.98;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015916;WE0001591601-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;127.98;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015931;WE0001593101-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663015931;WE0001593101-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663016135;WE0001613501-CO663;COMBO;Combo AMS_LATINHA + FYS + HNK_600_RGB + HNK_LATINHA + HNK00_LATINHA;X663-5600005;COMBO 1;SFA;904721.0;HEINEKEN;LATINHA;PILSEN;30.44;0.02152;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663016309;WE0001630901-CO663;COMBO;Combo  + HNK_LN + HNK00_LN;X663-5330002;COMBO HNK 473 + HNK LT 0,0 + HNK ULT;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.0;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663016309;WE0001630901-CO663;PROMOCOMBO;Combo  + HNK_LN + HNK00_LN;X663-506-5330002;5330002- COMBO HEINEKEN LN + HNK LT 0,0;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;125.0;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663016346;WE0001634601-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663016346;WE0001634601-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663016534;WE0001653401-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663016534;WE0001653401-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663017017;WE0001701701-CO663;COMBO;Combo  + HNK_LN + HNK00_LN;X663-5330002;COMBO HNK 473 + HNK LT 0,0 + HNK ULT;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;250.0;0.15839999999999999;2.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663017041;WE0001704101-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663017041;WE0001704101-CO663;PROMOCOMBO;Combo AMS_LN + HNK_LN;X663-505-5330003;5330003 - COMBO HEINEKEN LN + AMSTEL;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
2026-08-01 00:00:00;Revenda;MG/GO;X663;CENTRO MINAS | Sete Lagoas;X663017113;WE0001711301-CO663;COMBO;Combo AMS_LN + HNK_LN;X663-5330003;COMBO HNK LN + MAS LN;SFA;903478.0;HEINEKEN;LONG NECK 330ML;PILSEN;126.09;0.07919999999999999;1.0
